appareil,station,latitude,longitude,latitude_amont,longitude_amont,latitude_aval,longitude_aval,url_article,altitude_moyenne,ratio_jours_faible_neige,jours_neige_faible,jours_neige_critique,jours_total,neige_moyenne_cm,neige_min_cm,neige_max_cm,nb_jours_mesure,nombre_periodes_secheresse,duree_max_secheresse,duree_moyenne_secheresse
TKD du Névé,Le Reposoir,46.00947799456177,6.535545587539673,46.00947799456177,6.535545587539673,46.00947799456177,6.535545587539673,https://www.remontees-mecaniques.net/bdd/reportage-tkd-du-neve-poma-5790.html,1051.0,0.11049723756906077,20,20,181,652.3558011049727,0.0,1221.1000000000001,181,1,20,20.0
TPH60 du Salève,Le Salève,46.16278652130141,6.189143657684326,46.16278652130141,6.189143657684326,46.16278652130141,6.189143657684326,https://www.remontees-mecaniques.net/bdd/reportage-tph60-du-saleve-von-roll-habegger-39.html,,0.3867403314917127,70,52,181,41.88011049723756,0.0,61.400000000000006,181,1,70,70.0
TSF4 du Barmus,Passy Plaine-Joux,45.95810146099803,6.751388311386109,45.95810146099803,6.751388311386109,45.95810146099803,6.751388311386109,https://www.remontees-mecaniques.net/bdd/reportage-tsf4-du-barmus-gmm-8973.html,,0.10497237569060773,19,19,181,777.7397790055252,0.0,1395.1999999999994,181,1,19,19.0
TKD du Roy,Praz-de-Lys (Praz-de-Lys - Sommand),46.14599751533426,6.581100225448608,46.14599751533426,6.581100225448608,46.14599751533426,6.581100225448608,https://www.remontees-mecaniques.net/bdd/reportage-tkd-du-roy-weber-1872.html,1500.0,0.09944751381215469,18,18,181,1543.8430939226537,0.0,2747.4,181,1,18,18.0
TSD6 des Nants,Saint-Gervais - Le Bettex (Arbois-Rochebrune - Évasion Mont Blanc),45.861795,6.674259,45.861795,6.674259,45.861795,6.674259,https://www.remontees-mecaniques.net/bdd/reportage-tsd6-des-nants-leitner-8260.html,1581.0,0.06077348066298342,11,11,181,4448.155801104968,0.0,7904.0,181,1,11,11.0
TSD6 des Monts Rosset,Saint-Gervais - Le Bettex (Arbois-Rochebrune - Évasion Mont Blanc),45.8814719470688,6.68103933334351,45.8814719470688,6.68103933334351,45.8814719470688,6.68103933334351,https://www.remontees-mecaniques.net/bdd/reportage-tsd6-des-monts-rosset-poma-4159.html,,0.06077348066298342,11,11,181,4448.155801104968,0.0,7904.0,181,1,11,11.0
TKD des Pendants,Samoëns (Le Grand Massif),46.05642175976271,6.699905991554261,46.05642175976271,6.699905991554261,46.05642175976271,6.699905991554261,https://www.remontees-mecaniques.net/bdd/reportage-tkd-des-pendants-poma-6668.html,1578.5,0.09944751381215469,18,18,181,2234.605524861879,0.0,4047.3999999999987,181,1,18,18.0
TSF6 des Demoiselles,Samoëns (Le Grand Massif),46.05083007725186,6.701193451881409,46.05083007725186,6.701193451881409,46.05083007725186,6.701193451881409,https://www.remontees-mecaniques.net/bdd/reportage-tsf6-des-demoiselles-doppelmayr-ingelo-6233.html,1581.5,0.09944751381215469,18,18,181,2234.605524861879,0.0,4047.3999999999987,181,1,18,18.0
TKD de la Mouille Noire,Sommand (Praz-de-Lys - Sommand),46.15575642324109,6.551536917686462,46.15575642324109,6.551536917686462,46.15575642324109,6.551536917686462,https://www.remontees-mecaniques.net/bdd/reportage-tkd-de-la-mouille-noire-montaz-mautino-1874.html,1505.0,0.09944751381215469,18,18,181,1735.853038674035,0.0,3081.4000000000005,181,1,18,18.0
TSD4 de la Tête de Balme,Vallorcine (Balme - Vallée de Chamonix),46.0429683757706,6.9527605175972,46.0429683757706,6.9527605175972,46.0429683757706,6.9527605175972,https://www.remontees-mecaniques.net/bdd/reportage-tsd4-de-la-tete-de-balme-poma-2853.html,1630.0,0.09944751381215469,18,18,181,1220.0165745856348,0.0,2218.5,181,1,18,18.0
TSF4 du Grand Loup,Albiez,45.2185585447291,6.34472250938416,45.2185585447291,6.34472250938416,45.2185585447291,6.34472250938416,https://www.remontees-mecaniques.net/bdd/reportage-tsf4-du-grand-loup-gmm-995.html,1516.0,0.09944751381215469,18,18,181,1841.8469613259665,0.0,3268.9999999999995,181,1,18,18.0
TSD6 de l'Armoise,Aussois (Haute Maurienne Vanoise),45.2486745155769,6.73593878746033,45.2486745155769,6.73593878746033,45.2486745155769,6.73593878746033,https://www.remontees-mecaniques.net/bdd/reportage-tsd6-de-l-armoise-doppelmayr-351.html,,0.09944751381215469,18,11,181,1851.2607734806618,0.0,3602.6000000000013,181,1,18,18.0
TKD des Lacs 1 & 2,Bonneval-sur-Arc (Haute Maurienne Vanoise),45.3635497214951,7.05368936061859,45.3635497214951,7.05368936061859,45.3635497214951,7.05368936061859,https://www.remontees-mecaniques.net/bdd/reportage-tkd-des-lacs-1-2-transcable-mecalift-84.html,2551.5,0.06077348066298342,11,11,181,1778.7591160221004,0.0,4542.500000000002,181,1,11,11.0
TCD8 de la  Vizelle,Courchevel (Les 3 Vallées),45.3958113092438,6.62020683288574,45.3958113092438,6.62020683288574,45.3958113092438,6.62020683288574,https://www.remontees-mecaniques.net/bdd/reportage-tcd8-de-la-vizelle-poma-2102.html,2367.5,0.06077348066298342,11,11,181,7231.286740331488,0.0,13007.500000000005,181,1,11,11.0
TKD du Rocher de l'Ombre & des Sources,Courchevel (Les 3 Vallées),45.4043182615456,6.62635177373886,45.4043182615456,6.62635177373886,45.4043182615456,6.62635177373886,https://www.remontees-mecaniques.net/bdd/reportage-tkd-du-rocher-de-l-ombre-des-sources-poma-3720.html,2048.5,0.06077348066298342,11,11,181,7231.286740331488,0.0,13007.500000000005,181,1,11,11.0
TSD4 de Chanrossa,Courchevel (Les 3 Vallées),45.3785542900869,6.63347840309143,45.3785542900869,6.63347840309143,45.3785542900869,6.63347840309143,https://www.remontees-mecaniques.net/bdd/reportage-tsd4-de-chanrossa-poma-186.html,2325.0,0.06077348066298342,11,11,181,7231.286740331488,0.0,13007.500000000005,181,1,11,11.0
TKD des Rafforts,Héry-sur-Ugine - Les Rafforts,45.78800745463686,6.48161641042168,45.78800745463686,6.48161641042168,45.78800745463686,6.48161641042168,https://www.remontees-mecaniques.net/bdd/reportage-tkd-des-rafforts-montagner-6587.html,1068.5,0.11602209944751381,21,20,181,276.72928176795585,0.0,500.80000000000007,181,1,21,21.0
TCD10 du  Mélezet,La Norma (Haute Maurienne Vanoise),45.20025852265642,6.69663492318629,45.20025852265642,6.69663492318629,45.20025852265642,6.69663492318629,https://www.remontees-mecaniques.net/bdd/reportage-tcd10-du-melezet-doppelmayr-8263.html,1363.0,0.06077348066298342,11,11,181,2079.036464088396,0.0,4343.199999999998,181,1,11,11.0
TKE des Mélèzes,La Norma (Haute Maurienne Vanoise),45.199510609892,6.723251938819885,45.199510609892,6.723251938819885,45.199510609892,6.723251938819885,https://www.remontees-mecaniques.net/bdd/reportage-tke-des-melezes-poma-5547.html,1826.0,0.06077348066298342,11,11,181,2079.036464088396,0.0,4343.199999999998,181,1,11,11.0
TKD de la Chevrette,La Plagne (Paradiski),45.505373170136515,6.684448421001434,45.505373170136515,6.684448421001434,45.505373170136515,6.684448421001434,https://www.remontees-mecaniques.net/bdd/reportage-tkd-de-la-chevrette-montaz-mautino-5556.html,2027.5,0.06077348066298342,11,11,181,9235.23038674033,0.0,16571.700000000004,181,1,11,11.0
TKF du Praconduit,La Plagne (Paradiski),45.51221336756858,6.675725877285004,45.51221336756858,6.675725877285004,45.51221336756858,6.675725877285004,https://www.remontees-mecaniques.net/bdd/reportage-tkf-du-praconduit-montagner-5396.html,1836.5,0.06077348066298342,11,11,181,9235.23038674033,0.0,16571.700000000004,181,1,11,11.0
TSD6 Roches Noires,La Rosière (Espace San Bernardo),45.629304,6.848394,45.629304,6.848394,45.629304,6.848394,https://www.remontees-mecaniques.net/bdd/reportage-tsd6-roches-noires-poma-199.html,,0.06077348066298342,11,11,181,4957.753038674036,0.0,9088.399999999996,181,1,11,11.0
TSD4 du Dou des Lanches,La Tania (Les 3 Vallées),45.4159023803978,6.60709083080292,45.4159023803978,6.60709083080292,45.4159023803978,6.60709083080292,https://www.remontees-mecaniques.net/bdd/reportage-tsd4-du-dou-des-lanches-poma-1564.html,1867.0,0.09944751381215469,18,18,181,1060.2331491712714,0.0,1887.9999999999995,181,1,18,18.0
TSF4 du Grand Truc,La Toussuire (Les Sybelles),45.2622143217127,6.26533716917038,45.2622143217127,6.26533716917038,45.2622143217127,6.26533716917038,https://www.remontees-mecaniques.net/bdd/reportage-tsf4-du-grand-truc-montaz-mautino-152.html,1915.0,0.09944751381215469,18,11,181,4309.754696132599,0.0,7880.800000000002,181,1,18,18.0
TSF3 de Saint Jacques,Les Arcs (Paradiski),45.56360571911888,6.831302046775818,45.56360571911888,6.831302046775818,45.56360571911888,6.831302046775818,https://www.remontees-mecaniques.net/bdd/reportage-tsf3-de-saint-jacques-poma-8422.html,,0.06077348066298342,11,11,181,7061.487292817676,0.0,12948.499999999995,181,1,11,11.0
TKE de la Lauze,Les Bottières (Les Sybelles),45.262951734175246,6.278301611108012,45.262951734175246,6.278301611108012,45.262951734175246,6.278301611108012,https://www.remontees-mecaniques.net/bdd/reportage-tke-de-la-lauze-gmm-6963.html,1708.5,0.10497237569060773,19,18,181,789.3629834254133,0.0,1401.0,181,1,19,19.0
TKD de Casse Massion,Les Karellis,45.21801062778654,6.384488940238953,45.21801062778654,6.384488940238953,45.21801062778654,6.384488940238953,https://www.remontees-mecaniques.net/bdd/reportage-tkd-de-casse-massion-poma-6735.html,2051.5,0.09944751381215469,18,11,181,2675.2359116022108,0.0,4993.400000000002,181,1,18,18.0
TSF4 Tortollet,Les Menuires (Les 3 Vallées),45.3256710704287,6.5307229757309,45.3256710704287,6.5307229757309,45.3256710704287,6.5307229757309,https://www.remontees-mecaniques.net/bdd/reportage-tsf4-tortollet-poma-4093.html,,0.06077348066298342,11,11,181,4390.169060773477,0.0,8086.700000000001,181,1,11,11.0
TKD de la Palette,Les Saisies (Espace Diamant),45.7568121457921,6.50940209627151,45.7568121457921,6.50940209627151,45.7568121457921,6.50940209627151,https://www.remontees-mecaniques.net/bdd/reportage-tkd-de-la-palette-montaz-mautino-1918.html,1842.5,0.06077348066298342,11,11,181,6514.234806629835,0.0,11865.099999999993,181,1,11,11.0
TSF4 du Chamois,Les Saisies (Espace Diamant),45.7523355979695,6.49853110313416,45.7523355979695,6.49853110313416,45.7523355979695,6.49853110313416,https://www.remontees-mecaniques.net/bdd/reportage-tsf4-du-chamois-skirail-3179.html,,0.06077348066298342,11,11,181,6514.234806629835,0.0,11865.099999999993,181,1,11,11.0
TKD du Rocher Blanc,Saint-François-Longchamp (Le Grand Domaine),45.419707373035614,6.382415592670441,45.419707373035614,6.382415592670441,45.419707373035614,6.382415592670441,https://www.remontees-mecaniques.net/bdd/reportage-tkd-du-rocher-blanc-poma-5558.html,2040.0,0.06077348066298342,11,11,181,3326.0419889502737,0.0,5978.700000000002,181,1,11,11.0
TKE2 Termignon 1 & 2,Tignes (Espace Tignes-Val d'Isère),45.4126902474086,6.88979297876358,45.4126902474086,6.88979297876358,45.4126902474086,6.88979297876358,https://www.remontees-mecaniques.net/bdd/reportage-tke2-termignon-1-2-buhler-511.html,3130.0,0.06077348066298342,11,11,181,7473.4497237569085,0.0,14787.700000000006,181,1,11,11.0
TSD6 de Montissot,Valloire (Galibier Thabor),45.15302879532559,6.444345320890293,45.15302879532559,6.444345320890293,45.15302879532559,6.444345320890293,https://www.remontees-mecaniques.net/bdd/reportage-tsd6-de-montissot-doppelmayr-7213.html,2075.0,0.06077348066298342,11,11,181,3330.625966850829,0.0,6269.500000000004,181,1,11,11.0
TKE de Pré Varel,Valmeinier (Galibier Thabor),45.183178731551685,6.474069356918335,45.183178731551685,6.474069356918335,45.183178731551685,6.474069356918335,https://www.remontees-mecaniques.net/bdd/reportage-tke-de-pre-varel-poma-7149.html,1560.5,0.06077348066298342,11,11,181,3402.902762430942,0.0,6310.300000000001,181,1,11,11.0
TSD4 des Amoureux,Chamrousse,45.12015882871358,5.8914560079574585,45.12015882871358,5.8914560079574585,45.12015882871358,5.8914560079574585,https://www.remontees-mecaniques.net/bdd/reportage-tsd4-des-amoureux-poma-6069.html,2106.0,0.09944751381215469,18,18,181,2890.91491712707,0.0,5750.699999999999,181,1,18,18.0
TSCD6-10 du Clos de la Balme,Corrençon-en-Vercors (Espace Villard-Corrençon),45.018244664045525,5.530500411987305,45.018244664045525,5.530500411987305,45.018244664045525,5.530500411987305,https://www.remontees-mecaniques.net/bdd/reportage-tscd6-10-du-clos-de-la-balme-poma-6263.html,1419.0,0.11602209944751381,21,19,181,536.8850828729285,0.0,982.7999999999998,181,1,21,21.0
FUN V des Marmottes III,L'Alpe d'Huez (Alpe d'Huez Grand Domaine Ski),45.11103185379565,6.111933588981628,45.11103185379565,6.111933588981628,45.11103185379565,6.111933588981628,https://www.remontees-mecaniques.net/bdd/reportage-fun-v-des-marmottes-iii-doppelmayr-5735.html,2914.5,0.06077348066298342,11,11,181,5176.154143646405,0.0,9890.400000000003,181,1,11,11.0
"TKD des Jeux 1, 2 & 3",L'Alpe d'Huez (Alpe d'Huez Grand Domaine Ski),45.0983610722027,6.07037276029587,45.0983610722027,6.07037276029587,45.0983610722027,6.07037276029587,https://www.remontees-mecaniques.net/bdd/reportage-tkd-des-jeux-1-2-3-poma-2711.html,,0.06077348066298342,11,11,181,5176.154143646405,0.0,9890.400000000003,181,1,11,11.0
TKD des Cloutons,L'Alpe du Grand Serre,44.993210042885,5.82755237817764,44.993210042885,5.82755237817764,44.993210042885,5.82755237817764,https://www.remontees-mecaniques.net/bdd/reportage-tkd-des-cloutons-poma-2565.html,,0.09944751381215469,18,11,181,2032.4005524861866,0.0,4090.2999999999997,181,1,18,18.0
TKD des Pitchounets,Briançon (Serre Chevalier Vallée),44.8965476186518,6.61618888378143,44.8965476186518,6.61618888378143,44.8965476186518,6.61618888378143,https://www.remontees-mecaniques.net/bdd/reportage-tkd-des-pitchounets-poma-4581.html,1620.0,0.09944751381215469,18,11,181,1311.9856353591163,0.0,2586.299999999999,181,1,18,18.0
TPH40 de Serre Chevalier,Chantemerle (Serre Chevalier Vallée),44.92479981473516,6.570813953876495,44.92479981473516,6.570813953876495,44.92479981473516,6.570813953876495,https://www.remontees-mecaniques.net/bdd/reportage-tph40-de-serre-chevalier-poma-5615.html,2190.0,0.06077348066298342,11,11,181,2346.8254143646395,0.0,4622.800000000001,181,1,11,11.0
TKD de Bouche Clauze,Crévoux,44.5455066855058,6.60646855831146,44.5455066855058,6.60646855831146,44.5455066855058,6.60646855831146,https://www.remontees-mecaniques.net/bdd/reportage-tkd-de-bouche-clauze-poma-gmm-1977.html,,0.06077348066298342,11,11,181,778.8674033149173,0.0,1562.5000000000007,181,1,11,11.0
TKF du Vivier,Crévoux,44.54348227329876,6.604714393615723,44.54348227329876,6.604714393615723,44.54348227329876,6.604714393615723,https://www.remontees-mecaniques.net/bdd/reportage-tkf-du-vivier-poma-8418.html,,0.06077348066298342,11,11,181,778.8674033149173,0.0,1562.5000000000007,181,1,11,11.0
TKD du Pré de l'Etoile,Crévoux,44.5191532363553,6.618007421493531,44.5191532363553,6.618007421493531,44.5191532363553,6.618007421493531,https://www.remontees-mecaniques.net/bdd/reportage-tkd-du-pre-de-l-etoile-montagner-poma-8502.html,,0.06077348066298342,11,11,181,778.8674033149173,0.0,1562.5000000000007,181,1,11,11.0
TSF4 de l'Aiguillette,Chantemerle (Serre Chevalier Vallée),44.9211458381578,6.58867210149765,44.9211458381578,6.58867210149765,44.9211458381578,6.58867210149765,https://www.remontees-mecaniques.net/bdd/reportage-tsf4-de-l-aiguillette-poma-484.html,1995.0,0.06077348066298342,11,11,181,2346.8254143646395,0.0,4622.800000000001,181,1,11,11.0
TKD du Clos des Martins,Le Dévoluy,44.6654347550696,5.92014759778976,44.6654347550696,5.92014759778976,44.6654347550696,5.92014759778976,https://www.remontees-mecaniques.net/bdd/reportage-tkd-du-clos-des-martins-poma-2896.html,,0.06077348066298342,11,11,181,2744.439779005526,0.0,5644.000000000001,181,1,11,11.0
TKD Portette,Les Orres,44.47899308259144,6.577355861663818,44.47899308259144,6.577355861663818,44.47899308259144,6.577355861663818,https://www.remontees-mecaniques.net/bdd/reportage-tkd-portette-montaz-mautino-3087.html,2514.5,0.06077348066298342,11,11,181,2027.2464088397799,0.0,4301.200000000001,181,1,11,11.0
TKD des Torres,Molines-en-Queyras (Beauregard - Queyras),44.721065649043254,6.851448118686676,44.721065649043254,6.851448118686676,44.721065649043254,6.851448118686676,https://www.remontees-mecaniques.net/bdd/reportage-tkd-des-torres-montaz-mautino-7597.html,1763.0,0.06077348066298342,11,11,181,924.7966850828732,0.0,1883.1000000000004,181,1,11,11.0
TSF2 du Soleil,Orcières Merlette,44.6945343801585,6.31615161895752,44.6945343801585,6.31615161895752,44.6945343801585,6.31615161895752,https://www.remontees-mecaniques.net/bdd/reportage-tsf2-du-soleil-poma-4685.html,,0.06077348066298342,11,11,181,2970.6828729281756,0.0,5940.4000000000015,181,1,11,11.0
TB3x6 du Clos Fournier,Risoul (La Forêt Blanche),44.6207709078555,6.63292586803436,44.6207709078555,6.63292586803436,44.6207709078555,6.63292586803436,https://www.remontees-mecaniques.net/bdd/reportage-tb3x6-du-clos-fournier-poma-3434.html,1880.5,0.06077348066298342,11,11,181,2167.664088397791,0.0,4384.799999999999,181,1,11,11.0
TSD4 de Sainte Marie,Vars (La Forêt Blanche),44.5970299693131,6.68867826461792,44.5970299693131,6.68867826461792,44.5970299693131,6.68867826461792,https://www.remontees-mecaniques.net/bdd/reportage-tsd4-de-sainte-marie-leitner-368.html,,0.06077348066298342,11,11,181,2011.5569060773473,0.0,4120.099999999999,181,1,11,11.0
TKD des Aiguilles,Lus la Jarjatte,44.66972871748712,5.767318010330201,44.66972871748712,5.767318010330201,44.66972871748712,5.767318010330201,https://www.remontees-mecaniques.net/bdd/reportage-tkd-des-aiguilles-montaz-mautino-9219.html,,0.11049723756906077,20,18,181,426.18342541436465,0.0,787.9999999999998,181,1,20,20.0
TSF3 des Quartiers,Pra Loup (La Foux-Pra Loup - Espace Lumière),44.3346694312237,6.571401357650757,44.3346694312237,6.571401357650757,44.3346694312237,6.571401357650757,https://www.remontees-mecaniques.net/bdd/reportage-tsf3-des-quartiers-poma-2905.html,2190.0,0.06077348066298342,11,11,181,1434.7226519337023,0.0,3180.2000000000007,181,1,11,11.0
TKF École du Plateau,Ax 3 Domaines,42.67613335914352,1.7982709407806396,42.67613335914352,1.7982709407806396,42.67613335914352,1.7982709407806396,https://www.remontees-mecaniques.net/bdd/reportage-tkf-ecole-du-plateau-poma-6282.html,2017.5,0.06077348066298342,11,11,181,2285.327624309392,0.0,4450.100000000001,181,1,11,11.0
TKD de Coste Rouge 1 & 2,Camurac,42.7769247165811,1.92342281341553,42.7769247165811,1.92342281341553,42.7769247165811,1.92342281341553,https://www.remontees-mecaniques.net/bdd/reportage-tkd-de-coste-rouge-1-2-montaz-mautino-920.html,1632.5,0.19889502762430938,36,21,181,352.11933701657483,0.0,640.3999999999999,181,1,36,36.0
TSF4 Panoramic ( ex Coume Lounque),La Mongie (Grand Tourmalet),42.90841939506574,0.1474463939666748,42.90841939506574,0.1474463939666748,42.90841939506574,0.1474463939666748,https://www.remontees-mecaniques.net/bdd/reportage-tsf4-panoramic-ex-coume-lounque-poma-3737.html,,0.06629834254143646,12,11,181,2534.767955801105,0.0,5395.5,181,1,12,12.0
TSD4 Jassettes Express,Les Angles,42.5772837365062,2.07055807113647,42.5772837365062,2.07055807113647,42.5772837365062,2.07055807113647,https://www.remontees-mecaniques.net/bdd/reportage-tsd4-jassettes-express-doppelmayr-908.html,1841.5,0.06629834254143646,12,11,181,1711.08453038674,0.0,3761.9,181,1,12,12.0
TCD10 Skyvall,Peyragudes,42.79938496642606,0.4111123086477164,42.79938496642606,0.4111123086477164,42.79938496642606,0.4111123086477164,https://www.remontees-mecaniques.net/bdd/reportage-tcd10-skyvall-poma-7078.html,,0.06629834254143646,12,11,181,2113.4707182320444,0.0,4444.300000000001,181,1,12,12.0
TSD6 du Dôme de la Mine,Porté-Puymorens,42.55141264731965,1.7885935306549074,42.55141264731965,1.7885935306549074,42.55141264731965,1.7885935306549074,https://www.remontees-mecaniques.net/bdd/reportage-tsd6-du-dome-de-la-mine-poma-8345.html,2286.0,0.10497237569060773,19,12,181,838.6022099447518,0.0,1828.7000000000003,181,1,19,19.0
TKE de la Record,Luchon - Superbagnères,42.7773204341977,0.578681230545044,42.7773204341977,0.578681230545044,42.7773204341977,0.578681230545044,https://www.remontees-mecaniques.net/bdd/reportage-tke-de-la-record-doppelmayr-2104.html,,0.06629834254143646,12,11,181,1490.0850828729276,0.0,2979.0999999999985,181,1,12,12.0
TKE Glacier,Saint-Lary-Soulan,42.8361262518765,0.226088762283325,42.8361262518765,0.226088762283325,42.8361262518765,0.226088762283325,https://www.remontees-mecaniques.net/bdd/reportage-tke-glacier-doppelmayr-2872.html,,0.06629834254143646,12,11,181,4065.829281767956,0.0,8548.599999999999,181,1,12,12.0
TKD du Col,Val Louron,42.7910902256491,0.374691188335419,42.7910902256491,0.374691188335419,42.7910902256491,0.374691188335419,https://www.remontees-mecaniques.net/bdd/reportage-tkd-du-col-poma-3775.html,,0.10497237569060773,19,12,181,1108.774585635359,0.0,2325.199999999998,181,1,19,19.0
TKD du Plateau,Le Mont-Dore (Le Sancy),45.5320591434313,2.81862750649452,45.5320591434313,2.81862750649452,45.5320591434313,2.81862750649452,https://www.remontees-mecaniques.net/bdd/reportage-tkd-du-plateau-montaz-mautino-2639.html,1706.0,0.10497237569060773,19,19,181,815.5580110497226,0.0,1665.2999999999997,181,1,19,19.0
TKD des Entrerôches,Bellefontaine,46.5569716956409,6.06988728046417,46.5569716956409,6.06988728046417,46.5569716956409,6.06988728046417,https://www.remontees-mecaniques.net/bdd/reportage-tkd-des-entreroches-montagner-4837.html,,0.11602209944751381,21,20,181,261.26961325966835,0.0,456.3999999999999,181,1,21,21.0
TSF4 de la Plaine des Moutons,Super-Besse (Le Sancy),45.5122904301853,2.85330712795258,45.5122904301853,2.85330712795258,45.5122904301853,2.85330712795258,https://www.remontees-mecaniques.net/bdd/reportage-tsf4-de-la-plaine-des-moutons-poma-1080.html,,0.11049723756906077,20,19,181,673.334254143646,0.0,1377.0000000000002,181,1,20,20.0
TKD de la  Cernay Blanche,La Chaux,47.018264947812504,6.431701183319093,47.018264947812504,6.431701183319093,47.018264947812504,6.431701183319093,https://www.remontees-mecaniques.net/bdd/reportage-tkd-de-la-cernay-blanche-montaz-mautino-8881.html,933.0,0.27071823204419887,49,36,181,84.52651933701647,0.0,134.29999999999998,181,1,49,49.0
TKD des Rangs,Les Fourgs,46.83386971278255,6.4211440086364755,46.83386971278255,6.4211440086364755,46.83386971278255,6.4211440086364755,https://www.remontees-mecaniques.net/bdd/reportage-tkd-des-rangs-montaz-mautino-8971.html,1145.5,0.11049723756906077,20,20,181,439.69613259668506,0.0,730.0,181,1,20,20.0
TKD des Granges Deniset,Métabief,46.7366400652538,6.36895358562469,46.7366400652538,6.36895358562469,46.7366400652538,6.36895358562469,https://www.remontees-mecaniques.net/bdd/reportage-tkd-des-granges-deniset-poma-3996.html,,0.11049723756906077,20,19,181,686.7143646408847,0.0,1200.0999999999997,181,1,20,20.0
TKF de Balveurche,Chaume de Balveurche,48.06561565634838,6.993192136287689,48.06561565634838,6.993192136287689,48.06561565634838,6.993192136287689,https://www.remontees-mecaniques.net/bdd/reportage-tkf-de-balveurche-poma-5259.html,1077.5,-1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
TSF4 de la Tête de Grouvelin,Gérardmer,48.0553007531113,6.91112995147705,48.0553007531113,6.91112995147705,48.0553007531113,6.91112995147705,https://www.remontees-mecaniques.net/bdd/reportage-tsf4-de-la-tete-de-grouvelin-poma-2285.html,945.0,0.10497237569060773,19,19,181,398.1005524861875,0.0,634.9000000000001,181,1,19,19.0
TSD4 du Grand Artimont,La Bresse - Hohneck,48.028877649997064,6.977856606245041,48.028877649997064,6.977856606245041,48.028877649997064,6.977856606245041,https://www.remontees-mecaniques.net/bdd/reportage-tsd4-du-grand-artimont-poma-6099.html,,0.10497237569060773,19,18,181,656.2386740331492,0.0,1051.9999999999995,181,1,19,19.0
TSF4 de Belle Hutte,La Bresse - Hohneck,48.035127539046,6.96516036987305,48.035127539046,6.96516036987305,48.035127539046,6.96516036987305,https://www.remontees-mecaniques.net/bdd/reportage-tsf4-de-belle-hutte-poma-3083.html,,0.10497237569060773,19,18,181,656.2386740331492,0.0,1051.9999999999995,181,1,19,19.0
TKD du Sommet,La Planche des Belles Filles,47.7718465022564,6.774433851242066,47.7718465022564,6.774433851242066,47.7718465022564,6.774433851242066,https://www.remontees-mecaniques.net/bdd/reportage-tkd-du-sommet-poma-8184.html,,0.11602209944751381,21,20,181,142.68895027624293,0.0,226.8,181,1,21,21.0
TKD du Petit Langenberg,Le Ballon d'Alsace,47.80645077475092,6.857410669326782,47.80645077475092,6.857410669326782,47.80645077475092,6.857410669326782,https://www.remontees-mecaniques.net/bdd/reportage-tkd-du-petit-langenberg-montaz-mautino-5652.html,1096.0,0.11049723756906077,20,20,181,496.006629834255,0.0,814.2999999999998,181,1,20,20.0
TKD Hinterschallern,Le Gaschney,48.040611879322725,7.043330669403077,48.040611879322725,7.043330669403077,48.040611879322725,7.043330669403077,https://www.remontees-mecaniques.net/bdd/reportage-tkd-hinterschallern-poma-6786.html,1126.0,0.11049723756906077,20,19,181,246.08950276243075,0.0,394.5000000000001,181,1,20,20.0
TKD du Tinfronce,Le Lac Blanc,48.14285226813848,7.082989811897278,48.14285226813848,7.082989811897278,48.14285226813848,7.082989811897278,https://www.remontees-mecaniques.net/bdd/reportage-tkd-du-tinfronce-montaz-mautino-6172.html,990.0,0.10497237569060773,19,19,181,422.2044198895027,0.0,673.2000000000004,181,1,19,19.0
TSD6 de Montjoie,Le Lac Blanc,48.1460271964785,7.07702994346619,48.1460271964785,7.07702994346619,48.1460271964785,7.07702994346619,https://www.remontees-mecaniques.net/bdd/reportage-tsd6-de-montjoie-poma-203.html,990.0,0.10497237569060773,19,19,181,422.2044198895027,0.0,673.2000000000004,181,1,19,19.0
TKD des Incarnes,Bellevaux - Hirmentaz (Hirmentaz - Les Habères),46.24445477542537,6.505520939826965,46.24445477542537,6.505520939826965,46.24445477542537,6.505520939826965,https://www.remontees-mecaniques.net/bdd/reportage-tkd-des-incarnes-montaz-mautino-6349.html,1409.5,0.09944751381215469,18,11,181,2123.7187845303843,0.0,4115.8,181,1,18,18.0
TSD4 du Pré Richard,Bernex,46.35615471846535,6.689654588699342,46.35615471846535,6.689654588699342,46.35615471846535,6.689654588699342,https://www.remontees-mecaniques.net/bdd/reportage-tsd4-du-pre-richard-poma-7499.html,1183.5,0.11049723756906077,20,19,181,304.78453038674036,0.0,490.5,181,1,20,20.0
TKD de la Samaran,Chamonix-Mont-Blanc - Brévent-Flégère (Vallée de Chamonix),45.9265261590377,6.86764061450958,45.9265261590377,6.86764061450958,45.9265261590377,6.86764061450958,https://www.remontees-mecaniques.net/bdd/reportage-tkd-de-la-samaran-montagner-4887.html,1057.5,0.06077348066298342,11,11,181,4290.926519337017,0.0,7791.7999999999965,181,1,11,11.0
TSD6 du Tabé,Chamonix-Mont-Blanc - Grands Montets (Vallée de Chamonix),45.96846783042223,6.936857700347901,45.96846783042223,6.936857700347901,45.96846783042223,6.936857700347901,https://www.remontees-mecaniques.net/bdd/reportage-tsd6-du-tabe-leitner-7288.html,,0.09944751381215469,18,18,181,2119.0270718232064,0.0,3877.9999999999995,181,1,18,18.0
